Datetime,TSP [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],PM1 [ug/m3],TC [1/l],Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,Acceleration,Deceleration
2025-01-11 11:41:06,37.4,37.4,34.2,32.0,1406870,11.199999999999998,65.0,32.0,28.235,89.0,8.077666666666667,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1263.0,35.7055,51.267097,12.0,27.435,-0.15961036009488144,0.0,0.0
2025-01-11 11:41:12,44.2,41.9,33.6,31.7,1405760,11.149999999999999,65.0,32.0,28.235,89.0,8.0785,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1263.0,35.705507000000004,51.267104999999994,12.0,32.605,0.0,0.0,0.0
2025-01-11 11:41:18,39.2,39.2,34.3,32.3,1434460,11.149999999999999,65.0,32.0,28.235,89.0,8.088,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1265.0,35.705511,51.267109000000005,12.0,29.19,0.16982053621904816,0.0,0.0
2025-01-11 11:41:24,47.0,45.0,33.5,32.4,1427280,11.133333333333333,65.0,32.0,28.2175,89.0,8.076,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1265.5,35.705515,51.267113,12.0,29.19,-0.16982053621904816,0.0,0.0
2025-01-11 11:41:30,41.8,41.7,34.8,33.1,1460650,11.183333333333332,65.0,32.0,28.212999999999997,89.0,8.096333333333334,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1266.0,35.705517,51.267109000000005,12.0,135.0,-0.2617993877991495,0.0,0.0
2025-01-11 11:41:36,37.3,37.3,34.7,32.6,1436620,11.149999999999999,65.0,32.0,28.223333333333333,89.0,8.071166666666667,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1267.0,35.705513,51.267104999999994,12.0,180.0,-0.2617993877991495,0.0,0.0
2025-01-11 11:41:42,45.3,45.0,35.9,32.9,1459960,11.133333333333333,65.0,32.0,28.229,89.0,8.073166666666667,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1267.0,35.705509,51.267101,12.0,225.0,0.2617993877991495,0.0,0.0
2025-01-11 11:41:48,40.7,40.7,35.4,32.7,1442860,11.133333333333333,65.0,32.0,28.23183333333333,89.0,8.091166666666666,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1267.0,35.7055035,51.267097,12.0,180.0,-0.2617993877991495,0.0,0.0
2025-01-11 11:41:54,42.3,41.7,35.2,32.7,1452810,11.149999999999999,65.0,32.0,28.233500000000003,89.0,8.088166666666666,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1267.0,35.705490000000005,51.26709350000001,12.0,197.69500000000002,0.10294533704679883,0.0,0.0
2025-01-11 11:42:00,39.0,38.9,34.1,32.0,1425960,11.149999999999999,65.0,32.0,28.234166666666667,89.0,8.060833333333333,0.0,7.0,0.0,0.0,14.5,300.0,1.0,24.0,13.0,14606.773,0.0,0.0,0.0,28.25,0.395,1267.0,35.705484000000006,51.26709,12.0,197.69500000000002,-0.10294533704679883,0.0,0.0
