Datetime,TSP [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],PM1 [ug/m3],TC [1/l],Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,Acceleration,Deceleration
2025-01-07 13:41:06,12.3,12.3,10.7,10.1,434920,13.4,1.0,32.0,32.549,34.333333333333336,3.923,0.0,71.0,0.0,952.0833333333334,14.5,657.0,3.0,24.0,13.0,14540.719,-14.75,573340.2396666667,0.32433333333333336,20.906499999999998,0.492,1285.0,35.70623,51.267109000000005,12.0,90.0,0.0,0.0,0.0
2025-01-07 13:41:12,13.6,13.6,11.0,10.1,424410,13.450000000000001,1.0,32.0,32.549,34.166666666666664,3.9115,0.0,71.0,0.0,954.125,14.5,657.0,3.0,24.0,13.0,14540.719,-14.780999999999999,575294.1666666666,0.3215,20.854166666666668,0.492,1285.0,35.70623,51.2671185,12.0,90.0,0.0,0.0,0.0
2025-01-07 13:41:18,12.8,12.8,11.0,10.5,445690,13.450000000000001,1.0,32.0,32.549,34.166666666666664,3.9055,0.0,71.66666666666667,0.0,952.4166666666666,14.5,657.0,3.0,24.0,13.0,14540.719,-14.697833333333334,577244.5313333333,0.3255,20.854,0.492,1285.0,35.706226,51.267135499999995,12.0,105.81,0.0,0.0,0.0
2025-01-07 13:41:24,12.3,12.3,11.3,10.4,448300,13.450000000000001,1.0,32.0,32.549,34.5,3.9194999999999998,0.0,72.0,0.0,953.25,14.5,657.0,3.0,24.0,13.0,14540.719,-14.739666666666666,579204.3748333333,0.324,20.833000000000002,0.492,1285.0,35.706226,51.26713900000001,12.0,90.0,0.0,0.0,0.0
2025-01-07 13:41:30,13.8,13.8,11.1,10.2,426610,13.466666666666667,1.0,32.0,32.58383333333333,34.333333333333336,3.917666666666667,0.0,72.66666666666667,0.0,952.5,14.5,657.0,3.0,24.0,13.0,14540.719,-15.489333333333333,581145.323,0.32266666666666666,20.81233333333333,0.492,1285.0,35.7062245,51.267147,12.0,135.0,0.2617993877991495,0.0,0.0
2025-01-07 13:41:36,13.1,13.1,11.6,10.5,444290,13.450000000000001,1.0,32.0,32.594166666666666,34.333333333333336,3.907,0.0,73.16666666666667,0.0,951.2916666666666,14.5,656.5,3.0,24.0,13.0,14540.719,-15.521,583087.8958333334,0.3216666666666667,20.854,0.492,1285.0,35.7062245,51.267147,12.0,90.0,-0.5235987755982988,0.0,0.0
2025-01-07 13:41:42,16.5,16.4,12.0,10.7,452050,13.466666666666667,1.0,32.0,32.573,34.333333333333336,3.8885,0.0,74.0,0.0,952.75,14.5,654.0,3.0,24.0,13.0,14540.719,-14.687666666666667,585028.25,0.321,20.833166666666667,0.492,1285.0,35.706226,51.2671585,12.0,90.0,0.2617993877991495,0.0,0.0
2025-01-07 13:41:48,19.7,19.7,12.4,11.1,466030,13.466666666666667,1.0,32.0,32.56183333333333,34.333333333333336,3.9265000000000003,0.0,75.0,0.0,952.3333333333334,14.5,655.0,3.0,24.0,13.0,14540.719,-14.655999999999999,586962.0311666667,0.32033333333333336,20.843666666666667,0.492,1285.0,35.706223,51.267174000000004,12.0,102.395,0.0,0.0,0.0
2025-01-07 13:41:54,34.4,34.1,22.0,11.8,480360,13.450000000000001,1.0,32.0,32.55583333333333,34.5,3.9335,0.0,75.33333333333333,0.0,951.4166666666666,14.5,654.0,3.0,24.0,13.0,14540.719,-14.531333333333334,588907.8231666667,0.3245,20.8855,0.492,1285.0,35.706223,51.26718350000001,12.0,90.0,0.0,0.0,0.0
2025-01-07 13:42:00,125.9,120.0,20.5,12.1,489030,13.466666666666667,1.0,32.0,32.55266666666667,34.666666666666664,3.9323333333333337,0.0,76.0,0.0,949.0416666666666,14.5,654.0,3.0,24.0,13.0,14540.719,-15.083166666666665,590854.4168333333,0.32633333333333336,20.82283333333333,0.492,1285.0,35.706232,51.267189,12.0,0.0,-0.2617993877991495,0.0,0.0
2025-01-07 13:42:06,26.7,26.0,12.3,11.2,475100,13.483333333333334,1.0,32.0,32.55083333333334,34.0,4.005166666666667,0.0,75.66666666666667,0.0,962.5,14.5,655.5,3.0,24.0,13.0,14540.719,-15.333666666666666,592818.4060000001,0.3265,20.81233333333333,0.492,1285.0,35.706238,51.267197,12.0,58.38,0.16982053621904816,0.0,0.0
2025-01-07 13:42:12,17.5,17.5,12.5,11.1,472290,13.466666666666667,1.0,32.5,32.6175,35.333333333333336,4.309333333333333,0.44,74.16666666666667,0.0,969.125,14.5,657.0,3.0,21.333333333333332,13.0,14540.719,-15.239666666666666,594814.0418333333,0.3601666666666667,20.6665,0.492,1285.0,35.706236,51.267197,12.0,119.19,0.3537782393792506,0.0,0.0
2025-01-07 13:42:18,14.1,14.1,11.9,10.9,467730,13.383333333333333,17.0,33.0,32.01866666666667,37.5,4.3315,0.0,72.16666666666667,3.5,913.4166666666666,14.5,654.5,3.0,24.0,1.0,14540.720333333333,-10.177,597007.2810000001,0.3615,20.604,0.492,1285.0,35.706216500000004,51.267187500000006,12.0,194.87,0.08651015325718563,0.5833333333333334,0.0
2025-01-07 13:42:24,14.7,14.7,11.7,11.0,468940,13.433333333333332,17.0,33.0,31.2995,37.666666666666664,6.4195,5.6401666666666666,71.16666666666667,8.833333333333334,1389.4583333333333,14.5,653.0,3.0,13.333333333333334,1.0,14540.729833333333,-1.8541666666666667,599378.448,0.5383333333333333,19.823,0.492,1285.0,35.706129,51.2671435,12.0,200.19500000000002,-0.03458660801035434,0.888888888888889,0.0
2025-01-07 13:42:30,16.1,16.1,11.9,11.0,470890,13.4,65.0,33.0,30.340500000000002,29.5,7.272333333333333,1.5273333333333332,71.0,13.666666666666666,2176.2916666666665,14.5,655.5,3.0,21.333333333333332,1.0,14540.752,-20.5415,603237.177,0.5893333333333334,20.125,0.492,1285.0,35.7059475,51.267073,12.0,196.74,-0.009832021452901378,0.8055555555555554,0.0
2025-01-07 13:42:36,15.6,15.6,12.1,11.0,463020,13.383333333333333,65.0,32.5,33.756,32.833333333333336,3.457333333333333,0.0,71.33333333333333,1.1666666666666667,921.375,14.5,658.5,3.0,24.0,11.0,14540.765333333335,-13.645666666666665,605737.0,0.30983333333333335,21.010666666666665,0.492,1285.0,35.705808499999996,51.267044,12.0,175.41,-0.09701121759001813,0.0,2.0833333333333335
2025-01-07 13:42:42,14.9,14.9,12.2,10.4,441430,13.466666666666667,1.0,32.0,32.977333333333334,34.166666666666664,3.7865,0.0,72.16666666666667,0.0,934.4583333333334,14.5,655.5,3.0,24.0,13.0,14540.765999999998,-14.510333333333334,607683.5416666666,0.33116666666666666,20.896,0.492,1285.0,35.7057835,51.26704800000001,12.0,180.0,0.054919693796088215,0.0,0.19444444444444445
2025-01-07 13:42:48,12.9,12.9,11.4,10.5,444890,13.5,1.0,32.0,32.7785,34.5,3.8841666666666668,0.0,72.83333333333333,0.0,950.9166666666666,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-13.729333333333335,609674.0936666667,0.3273333333333333,20.843666666666667,0.492,1285.0,35.7057685,51.26704800000001,12.0,180.0,0.0,0.0,0.0
2025-01-07 13:42:54,13.7,13.7,11.7,10.9,462670,13.466666666666667,1.0,32.0,32.591,34.666666666666664,3.924166666666667,0.0,73.5,0.0,948.9583333333334,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-13.604166666666666,611646.9686666667,0.3265,20.8855,0.492,1285.0,35.705759,51.26704800000001,12.0,180.0,0.0,0.0,0.0
2025-01-07 13:43:00,13.5,13.5,10.4,9.6,410790,13.483333333333334,1.0,32.0,32.52466666666667,34.333333333333336,3.929,0.0,74.5,0.0,954.5,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-14.218666666666666,613613.0208333334,0.326,20.843666666666667,0.492,1285.0,35.7057495,51.26704,12.0,209.18999999999997,0.0,0.0,0.0
2025-01-07 13:43:06,14.9,14.9,11.4,10.6,454760,13.450000000000001,1.0,32.0,32.524499999999996,34.333333333333336,3.9173333333333336,0.0,75.33333333333333,0.0,952.4166666666666,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-14.343666666666666,615576.8541666666,0.32516666666666666,20.833166666666667,0.492,1284.0,35.705738000000004,51.267033,12.0,207.43500000000003,0.0,0.0,0.0
2025-01-07 13:43:12,19.8,19.4,12.7,10.9,459020,13.466666666666667,1.0,32.0,32.66533333333333,34.5,3.8831666666666664,0.0,76.0,0.0,951.4583333333334,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-14.343666666666666,617523.1041666666,0.324,20.875,0.492,1283.0,35.70573,51.267029,12.0,225.0,0.2617993877991495,0.0,0.0
2025-01-07 13:43:18,33.8,32.9,12.4,10.9,465230,13.466666666666667,1.0,32.0,32.6655,34.333333333333336,3.9331666666666667,0.0,76.0,0.0,953.3333333333334,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-14.448,619469.9585000001,0.32233333333333336,20.8645,0.492,1283.0,35.705725,51.267025,12.0,180.0,-0.2617993877991495,0.0,0.0
2025-01-07 13:43:24,14.2,14.2,12.1,10.9,457160,13.433333333333332,1.0,32.0,32.61083333333333,34.166666666666664,3.924,0.0,75.16666666666667,0.0,957.5,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-14.333166666666665,621408.8333333334,0.32183333333333336,20.843500000000002,0.492,1283.0,35.705723,51.267025,12.0,180.0,0.0,0.0,0.0
2025-01-07 13:43:30,13.5,13.5,12.0,11.0,464730,13.416666666666666,1.0,32.0,32.60166666666667,34.0,3.901,0.0,72.83333333333333,0.0,952.2916666666666,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-15.458166666666665,623359.6456666667,0.3275,20.8855,0.492,1283.0,35.705723,51.267033,12.0,90.0,-0.2617993877991495,0.0,0.0
2025-01-07 13:43:36,28.1,28.1,18.2,11.4,461420,13.433333333333332,1.0,32.0,32.649166666666666,34.166666666666664,3.8480000000000003,0.0,71.16666666666667,0.0,946.875,14.5,654.0,3.0,24.0,13.0,14540.765999999998,-14.541666666666666,625313.5835000001,0.324,20.896,0.492,1283.0,35.705725,51.267033,12.0,45.0,-0.2617993877991495,0.0,0.0
2025-01-07 13:43:42,17.4,17.2,12.1,11.4,481010,13.316666666666668,1.0,32.833333333333336,32.39416666666667,41.666666666666664,5.385833333333333,2.5858333333333334,71.0,0.8333333333333334,1007.9583333333334,14.5,653.0,3.0,21.333333333333332,9.0,14540.765999999998,-7.395833333333333,627485.75,0.46449999999999997,19.791666666666668,0.492,1283.0,35.705727,51.267033,12.0,0.0,0.0,0.1388888888888889,0.0
2025-01-07 13:43:48,17.9,17.9,14.2,12.1,502210,13.366666666666667,97.0,33.0,33.20166666666666,37.166666666666664,3.9773333333333336,0.0,71.0,5.5,903.5,14.5,650.0,3.0,24.0,1.0,14540.770833333334,-8.177166666666666,630050.875,0.32883333333333337,20.697666666666667,0.492,1283.0,35.705677,51.267033,12.0,180.0,-0.5235987755982988,0.7777777777777778,0.0
2025-01-07 13:43:54,20.6,20.6,14.3,12.0,499050,13.383333333333333,97.0,33.0,34.82333333333333,38.5,4.7058333333333335,0.0,72.0,0.3333333333333333,967.1666666666666,14.5,647.0,3.0,24.0,11.0,14540.777,-12.323,632184.9271666667,0.38366666666666666,20.416666666666668,0.492,1283.0,35.705639,51.267036499999996,12.0,135.0,-0.2617993877991495,0.0,0.8611111111111112
2025-01-07 13:44:00,50.9,50.2,23.9,12.5,484270,13.383333333333333,43.666666666666664,33.0,34.782000000000004,37.666666666666664,4.550833333333333,0.0,72.33333333333333,1.0,1048.4583333333333,14.5,645.0,3.0,21.333333333333332,7.0,14540.777,-13.4895,634521.9686666667,0.38033333333333336,20.281333333333333,0.492,1283.0,35.705634999999994,51.26704,12.0,135.0,0.2617993877991495,0.11111111111111112,0.0
2025-01-07 13:44:06,46.4,46.3,21.6,13.1,540620,13.333333333333334,17.0,33.0,33.748666666666665,32.833333333333336,4.324833333333333,0.5416666666666666,73.0,6.333333333333333,1043.625,14.5,646.5,3.0,24.0,1.0,14540.782333333334,-13.7395,636688.2811666667,0.36400000000000005,20.57283333333333,0.492,1283.0,35.705577999999996,51.2670215,12.0,195.705,0.055501470213419696,0.8888888888888888,0.0
2025-01-07 13:44:12,35.0,34.2,14.8,11.5,475800,13.383333333333333,1.0,33.0,32.079,41.333333333333336,6.7775,8.899333333333333,73.83333333333333,8.0,1249.625,14.5,651.0,3.0,10.666666666666666,1.0,14540.795,7.062833333333334,639101.667,0.5925,19.49983333333333,0.492,1283.0,35.705507000000004,51.266923999999996,12.0,245.05999999999997,0.19492418862689995,0.27777777777777785,0.0
2025-01-07 13:44:18,43.8,43.8,26.2,12.8,493640,13.383333333333333,1.0,32.166666666666664,29.599166666666665,31.333333333333332,8.460166666666668,7.020166666666667,74.66666666666667,14.166666666666666,2207.2083333333335,14.5,648.0,3.0,8.0,1.0,14540.814333333334,-4.5729999999999995,643001.3335000001,0.6526666666666667,20.020833333333332,0.492,1283.0,35.705534,51.2666985,12.0,280.925,0.0466584686699818,1.0277777777777777,0.0
2025-01-07 13:44:24,44.2,43.6,17.6,12.5,506470,13.416666666666666,1.0,32.333333333333336,28.941166666666664,40.833333333333336,12.9,13.126833333333332,75.0,20.5,2819.2083333333335,14.5,656.0,3.0,10.666666666666666,1.1666666666666667,14540.841166666665,8.281,648578.1666666666,1.2285000000000001,19.666833333333333,0.492,1283.0,35.705593,51.266374500000005,12.0,282.915,0.003956079637853854,1.0555555555555556,0.0
2025-01-07 13:44:30,41.8,40.9,16.8,11.9,503570,13.416666666666666,1.0,32.166666666666664,28.221999999999998,43.166666666666664,12.715166666666667,14.765,74.83333333333333,29.5,2441.9166666666665,14.5,663.0,3.0,8.0,2.0,14540.883500000002,15.854166666666666,655512.7916666666,1.1571666666666667,19.19783333333333,0.492,1283.0,35.705681000000006,51.2659145,12.0,283.36,0.0014544410433286069,1.5,0.0
2025-01-07 13:44:36,21.7,21.7,12.7,10.9,461470,13.416666666666666,1.0,32.166666666666664,29.05933333333333,37.5,12.787833333333333,12.277666666666667,72.66666666666667,35.666666666666664,2881.2916666666665,14.5,673.5,3.0,10.666666666666666,2.0,14540.9375,5.250000000000001,662691.2710000001,1.2015,19.87516666666667,0.492,1283.0,35.7057915,51.265295,12.0,282.14,-0.0036070137874549732,1.0277777777777775,0.0
2025-01-07 13:44:42,28.1,26.2,15.0,11.5,477500,13.4,1.0,32.666666666666664,27.5555,37.833333333333336,6.928666666666667,6.380166666666667,72.0,34.333333333333336,1556.1666666666667,14.5,679.5,3.0,16.0,3.8333333333333335,14540.9975,-0.4791666666666667,667468.6353333333,0.6326666666666667,19.052,0.492,1283.0,35.7059685,51.264663500000005,12.0,294.705,0.061348323207600614,0.0,0.22222222222222143
2025-01-07 13:44:48,73.6,73.5,36.6,14.6,517400,13.416666666666666,1.0,32.0,18.405166666666666,88.33333333333333,30.201833333333337,29.46366666666667,72.5,35.5,1488.6666666666667,14.5,679.0,3.0,8.0,4.0,14541.053166666667,84.14583333333333,674306.8333333334,1.7243333333333333,14.718666666666666,0.492,1273.5,35.7063825,51.2643755,12.0,343.01500000000004,0.149720161000247,0.19444444444444406,0.0
2025-01-07 13:44:54,62.7,58.7,23.8,20.9,818310,13.416666666666666,1.0,32.0,17.455833333333334,65.66666666666667,16.143333333333334,23.016499999999997,73.5,44.166666666666664,1851.2916666666667,14.5,689.5,3.0,8.0,4.0,14541.119833333332,53.083333333333336,684012.9793333333,1.377,16.593833333333333,0.492,1274.0,35.706987,51.264479,12.0,11.33,0.04584398168571762,1.444444444444444,0.0
2025-01-07 13:45:00,76.9,76.2,28.4,14.1,512740,13.416666666666666,1.0,32.0,22.84766666666667,57.166666666666664,14.2005,21.588333333333335,74.83333333333333,47.333333333333336,1987.4166666666667,14.5,689.5,3.0,8.0,4.0,14541.196833333333,42.8125,692053.3646666667,1.266,17.61466666666667,0.492,1276.5,35.707677499999996,51.264656,12.0,12.275,0.006108652381980137,0.5277777777777786,0.0
2025-01-07 13:45:06,88.5,80.9,37.0,14.3,515850,13.383333333333333,65.0,33.0,29.757666666666665,30.833333333333332,4.973166666666667,0.0,76.0,35.833333333333336,1440.8333333333333,14.5,687.0,3.0,24.0,4.0,14541.270833333334,-21.427166666666665,697107.9898333333,0.3173333333333333,20.23966666666667,0.492,1279.0,35.708355000000005,51.2648485,12.0,12.515,-0.004712388980384703,0.0,1.9166666666666667
2025-01-07 13:45:12,152.5,139.1,37.6,14.2,514140,13.383333333333333,1.0,32.5,30.314000000000004,94.5,38.37866666666667,31.864666666666665,76.16666666666667,26.333333333333332,1505.6666666666667,14.5,688.5,3.0,8.0,3.0,14541.315166666667,91.58333333333333,703134.4583333334,1.9168333333333336,14.385333333333334,0.492,1279.0,35.7087535,51.26495,12.0,11.585,-0.0020653062815266464,0.0,1.583333333333334
2025-01-07 13:45:18,58.1,55.9,14.2,11.1,463980,13.450000000000001,1.0,32.166666666666664,26.68283333333333,67.0,21.59866666666667,24.385166666666667,72.83333333333333,44.333333333333336,2530.4166666666665,14.5,724.5,3.0,8.0,3.0,14541.375,53.71883333333333,715969.6875,1.9368333333333334,17.26033333333333,0.492,1279.0,35.709293499999994,51.2650835,12.0,11.649999999999999,0.004654211338651611,3.0000000000000004,0.0
2025-01-07 13:45:24,21.3,21.3,13.6,10.8,456460,13.433333333333332,1.0,32.5,27.885666666666665,60.0,19.588666666666665,22.694666666666667,72.0,50.166666666666664,2135.6666666666665,14.5,741.0,3.0,10.666666666666666,4.0,14541.4545,50.500166666666665,726138.5521666667,1.7325,17.375,0.492,1279.0,35.710026,51.2652775,12.0,12.229999999999999,0.0010762863720631833,0.9722222222222214,0.0
2025-01-07 13:45:30,30.8,28.8,13.6,11.2,471940,13.433333333333332,1.0,32.0,27.05366666666667,82.5,33.83866666666667,29.775833333333335,73.16666666666667,59.333333333333336,2475.6666666666665,14.5,767.5,3.0,8.0,4.0,14541.543666666666,81.99983333333334,740058.3125,2.5298333333333334,16.12483333333333,0.492,1283.0,35.710910500000004,51.265503,12.0,11.824999999999998,-0.0005817764173314931,1.5277777777777786,0.0
2025-01-07 13:45:36,21.9,21.9,13.7,11.1,468890,13.466666666666667,1.0,32.0,26.193833333333334,71.0,24.195000000000004,26.36583333333333,74.5,64.83333333333333,2708.625,14.5,790.5,3.0,8.0,4.0,14541.648333333333,63.833666666666666,754952.4793333333,2.287,16.93733333333333,0.492,1284.5,35.711780499999996,51.265751,12.0,13.37,0.004508767234318717,0.9166666666666655,0.0
2025-01-07 13:45:42,22.9,22.8,12.8,11.1,472840,13.4,1.0,32.0,25.956,52.333333333333336,16.18016666666667,20.671499999999998,76.66666666666667,64.0,2678.0833333333335,14.5,793.5,3.0,8.0,4.0,14541.754666666668,31.86466666666667,766103.9371666666,1.6273333333333333,18.218666666666667,0.492,1286.0,35.7127095,51.266199,12.0,25.145,0.043720497762457955,0.0,0.1388888888888881
2025-01-07 13:45:48,32.8,32.2,24.5,21.9,843240,13.416666666666666,1.0,32.0,28.078666666666667,27.5,8.017166666666666,4.337166666666667,74.66666666666667,61.666666666666664,2566.7083333333335,14.5,788.5,3.0,8.0,4.0,14541.86,-9.437666666666667,773171.4376666667,0.6688333333333333,20.708000000000002,0.492,1286.0,35.7135525,51.266825000000004,12.0,32.445,0.015300719775816929,0.0,0.3888888888888893
2025-01-07 13:45:54,25.6,25.6,18.0,17.0,701850,13.4,1.0,32.0,30.314833333333336,30.166666666666668,8.696166666666667,7.326833333333333,73.0,55.666666666666664,2324.5,14.5,782.5,3.0,8.0,4.0,14541.959,-2.7708333333333335,777285.9168333333,0.7268333333333333,20.1145,0.492,1286.0,35.714239,51.267545500000004,12.0,41.815,0.015155275671484045,0.0,1.0
2025-01-07 13:46:00,20.6,20.6,13.9,12.1,500660,13.450000000000001,1.0,32.0,26.801666666666666,41.333333333333336,11.660833333333334,14.865,73.5,52.333333333333336,2174.5416666666665,14.5,776.5,3.0,8.0,4.0,14542.0475,17.05216666666667,781988.2186666667,1.0451666666666666,19.166833333333333,0.492,1286.0,35.7148535,51.2682245,12.0,45.745,0.04290601077819392,0.0,0.5555555555555548
2025-01-07 13:46:06,24.5,24.1,13.9,11.8,483620,13.433333333333332,1.0,32.0,21.111166666666666,43.5,11.961833333333333,15.117166666666668,74.5,53.166666666666664,2216.0833333333335,14.5,770.5,3.0,8.0,4.0,14542.133500000002,19.1145,788754.219,1.0443333333333333,19.052,0.492,1286.0,35.7151165,51.2691365,12.0,76.99499999999999,0.07702719765468313,0.1388888888888881,0.0
2025-01-07 13:46:12,21.6,20.9,15.1,13.3,540070,13.450000000000001,1.0,32.0,24.028333333333336,46.0,12.732333333333335,15.536833333333332,76.16666666666667,55.833333333333336,2329.1666666666665,14.5,765.0,3.0,8.0,4.0,14542.225166666665,20.770666666666667,795668.125,1.1466666666666667,18.88533333333333,0.492,1286.0,35.715218,51.2701625,12.0,84.045,0.01183915009269485,0.44444444444444525,0.0
2025-01-07 13:46:18,18.7,18.7,13.6,11.9,500160,13.450000000000001,1.0,32.0,26.759833333333333,45.0,13.2965,16.641333333333332,75.16666666666667,60.0,2507.375,14.5,760.5,3.0,8.0,4.0,14542.320333333331,20.208333333333332,803677.3333333334,1.2893333333333332,18.916666666666668,0.492,1286.0,35.715288,51.2712575,12.0,85.7,0.0024143721319255253,0.6944444444444441,0.0
2025-01-07 13:46:24,21.2,21.2,16.3,13.5,553210,13.416666666666666,1.0,32.0,29.17216666666667,46.5,14.237166666666667,17.173666666666666,73.0,62.666666666666664,2619.2916666666665,14.5,757.5,3.0,8.0,4.0,14542.422,22.0,811273.1875,1.385,18.875333333333334,0.492,1286.0,35.715353,51.2724155,12.0,85.86500000000001,-0.0022107503858595397,0.44444444444444403,0.0
2025-01-07 13:46:30,22.4,22.4,15.6,12.4,521660,13.4,1.0,32.0,30.068833333333334,45.5,14.623333333333335,17.8055,73.16666666666667,67.0,2790.2916666666665,14.5,755.5,3.0,8.0,4.0,14542.529333333334,21.104000000000003,820186.198,1.3915,19.041666666666668,0.492,1286.0,35.715433,51.2736415,12.0,85.485,0.0009599310885968344,0.7222222222222227,0.0
2025-01-07 13:46:36,33.4,32.8,22.2,18.5,725720,13.433333333333332,1.0,32.0,30.869666666666664,38.833333333333336,12.93,14.381333333333332,74.66666666666667,68.83333333333333,2876.5,14.5,752.5,3.0,8.0,4.0,14542.642,9.968666666666666,827929.8438333333,1.1746666666666667,19.7395,0.492,1286.0,35.7155095,51.274927,12.0,86.02,0.0025016385945251626,0.30555555555555475,0.0
2025-01-07 13:46:42,21.7,21.7,16.2,13.4,552310,13.466666666666667,1.0,32.0,31.62,32.666666666666664,11.115499999999999,11.328000000000001,76.0,69.0,2875.0833333333335,14.5,749.5,3.0,8.0,4.0,14542.756500000001,1.1666666666666667,834176.4686666667,0.98,20.2915,0.492,1286.0,35.715576000000006,51.2762375,12.0,86.555,0.001512618685061782,0.027777777777778567,0.0
