Datetime,TSP [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],PM1 [ug/m3],TC [1/l],Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,Acceleration,Deceleration
2024-11-18 15:41:00,22.6,22.6,21.0,19.3,710910,13.266666666666666,1.0,32.0,38.431,35.0,3.478,0.0,73.0,0.0,950.5416666666666,14.5,651.0,3.0,24.0,13.0,12426.015999999998,-15.677333333333335,75586.90633333333,0.332,20.698166666666665,0.08,1272.0,35.706215,51.26724049999999,12.0,90.0,0.0,0.0,0.0
2024-11-18 15:41:06,24.2,24.2,22.2,20.5,752590,13.25,1.0,32.0,38.431,35.0,3.497833333333333,0.0,73.0,0.0,949.2083333333334,14.5,651.0,3.0,24.0,13.0,12426.015999999998,-15.7085,77582.24216666666,0.335,20.687833333333334,0.08,1272.0,35.706215,51.267246,12.0,90.0,0.0,0.0,0.0
2024-11-18 15:41:12,24.8,24.8,22.2,20.8,767770,13.283333333333333,1.0,32.0,38.431,35.0,3.5076666666666667,0.0,73.0,0.0,950.75,14.5,651.0,3.0,24.0,13.0,12426.015999999998,-15.708166666666665,79582.45333333332,0.33183333333333337,20.698166666666665,0.08,1272.0,35.706217,51.26725,12.0,74.19,-0.09197885158010118,0.0,0.0
2024-11-18 15:41:18,26.0,26.0,23.4,21.5,785930,13.25,1.0,32.0,38.431,35.0,3.561666666666667,0.0,73.0,0.0,958.5833333333334,14.5,651.0,3.0,24.0,13.0,12426.015999999998,-15.8125,81585.2865,0.33316666666666667,20.656499999999998,0.08,1272.0,35.706219,51.267254,12.0,58.38,0.0,0.0,0.0
2024-11-18 15:41:24,27.4,27.4,23.9,22.3,813710,13.233333333333334,1.0,32.0,38.431,35.333333333333336,3.533,0.0,73.0,0.0,945.5833333333334,14.5,649.5,3.0,24.0,13.0,12426.015999999998,-15.437666666666667,83595.23700000001,0.334,20.68766666666667,0.08,1272.0,35.706219,51.267254,12.0,58.38,0.0,0.0,0.0
2024-11-18 15:41:30,22.4,22.4,20.5,18.8,690980,13.283333333333333,1.0,32.0,38.431,35.5,3.6021666666666667,0.0,73.0,0.0,950.5416666666666,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-15.396,85619.23933333333,0.3376666666666666,20.656499999999998,0.08,1272.0,35.706219,51.267254,12.0,58.38,0.0,0.0,0.0
2024-11-18 15:41:36,21.7,21.7,18.9,17.7,653850,13.283333333333333,1.0,32.0,38.431,36.0,3.6229999999999998,0.0,73.0,0.0,948.0833333333334,14.5,645.0,3.0,24.0,13.0,12426.015999999998,-15.177333333333335,87651.64850000001,0.34299999999999997,20.6145,0.08,1272.0,35.706223,51.267261999999995,12.0,58.38,0.0,0.0,0.0
2024-11-18 15:41:42,19.5,19.5,18.1,17.4,634100,13.300000000000002,1.0,32.0,38.431,35.833333333333336,3.5893333333333337,0.0,73.0,0.0,954.125,14.5,642.5,3.0,24.0,13.0,12426.015999999998,-15.218833333333334,89696.72633333334,0.34,20.6355,0.08,1272.0,35.706223,51.267261999999995,12.0,58.38,0.0,0.0,0.0
2024-11-18 15:41:48,22.2,22.2,18.8,17.7,637320,13.283333333333333,1.0,32.0,38.437666666666665,35.666666666666664,3.6223333333333336,0.0,73.0,0.0,956.875,14.5,642.0,3.0,24.0,13.0,12426.015999999998,-15.448,91745.7135,0.3426666666666667,20.6145,0.08,1272.0,35.706223,51.267254,12.0,270.0,-0.43161992401819765,0.0,0.0
2024-11-18 15:41:54,19.8,19.8,18.2,17.1,619180,13.283333333333333,1.0,32.0,38.458999999999996,35.5,3.5991666666666666,0.0,73.0,0.0,953.75,14.5,642.0,3.0,24.0,13.0,12426.015999999998,-15.333333333333334,93780.11216666666,0.33866666666666667,20.656333333333333,0.08,1272.0,35.706223,51.267254,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:42:00,20.1,20.1,18.9,17.3,634300,13.300000000000002,1.0,32.0,38.446000000000005,35.666666666666664,3.5995000000000004,0.0,73.0,0.0,952.5833333333334,14.5,642.0,3.0,24.0,13.0,12426.015999999998,-15.520666666666665,95827.099,0.33666666666666667,20.646,0.08,1272.0,35.706219,51.267254,12.0,180.0,-0.2617993877991495,0.0,0.0
2024-11-18 15:42:06,20.9,20.9,18.8,17.2,628620,13.300000000000002,1.0,32.0,38.439,36.0,3.6031666666666666,0.0,73.0,0.0,950.0416666666666,14.5,639.0,3.0,24.0,13.0,12426.015999999998,-15.396166666666668,97865.01299999999,0.34400000000000003,20.604,0.08,1272.0,35.7062245,51.267246,12.0,150.81,0.5235987755982988,0.0,0.0
2024-11-18 15:42:12,19.6,19.6,17.5,16.8,610740,13.300000000000002,1.0,32.0,38.43566666666667,35.833333333333336,3.6555,0.0,73.0,0.0,953.8333333333334,14.5,639.0,3.0,24.0,13.0,12426.015999999998,-15.489666666666666,99909.375,0.33949999999999997,20.6355,0.08,1272.0,35.706228,51.267246,12.0,0.0,0.0,0.0,0.0
2024-11-18 15:42:18,21.5,21.5,20.3,18.0,643450,13.266666666666666,1.0,32.0,38.4335,35.5,3.5965000000000003,0.0,73.0,0.0,958.5416666666666,14.5,640.5,3.0,24.0,13.0,12426.015999999998,-15.593833333333334,101954.65366666667,0.3393333333333333,20.656333333333333,0.08,1272.0,35.70623,51.26724049999999,12.0,135.0,-0.2617993877991495,0.0,0.0
2024-11-18 15:42:24,19.7,19.7,18.2,17.4,632840,13.283333333333333,1.0,32.0,38.4325,35.5,3.5828333333333333,0.0,73.0,0.0,952.8333333333334,14.5,642.0,3.0,24.0,13.0,12426.015999999998,-15.729333333333335,103985.75266666668,0.338,20.656333333333333,0.08,1272.0,35.70623,51.267235,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:42:30,21.1,21.1,18.6,17.1,619380,13.283333333333333,1.0,32.0,38.432,35.5,3.5741666666666667,0.0,73.0,0.0,953.7916666666666,14.5,642.5,3.0,24.0,13.0,12426.015999999998,-15.729166666666666,106011.00516666665,0.33949999999999997,20.6355,0.08,1272.0,35.70623,51.267231,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:42:36,18.2,18.2,17.5,16.8,616210,13.316666666666668,1.0,32.0,38.432,35.166666666666664,3.56,0.0,73.0,0.0,953.4166666666666,14.5,645.0,3.0,24.0,13.0,12426.015999999998,-15.822833333333334,108042.1275,0.3363333333333334,20.666999999999998,0.08,1272.0,35.70623,51.267227,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:42:42,21.5,21.5,19.2,17.8,642540,13.283333333333333,1.0,32.0,38.432,35.166666666666664,3.5401666666666665,0.0,73.0,0.0,959.0,14.5,645.5,3.0,24.0,13.0,12426.015999999998,-16.01033333333333,110060.43766666665,0.337,20.646,0.08,1272.0,35.70623,51.2672235,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:42:48,23.4,23.3,19.9,17.8,646260,13.300000000000002,1.0,32.0,38.431,35.166666666666664,3.5589999999999997,0.0,73.0,0.0,949.9583333333334,14.5,646.0,3.0,24.0,13.0,12426.015999999998,-15.770833333333334,112070.91683333334,0.3353333333333333,20.68766666666667,0.08,1272.0,35.70623,51.26722,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:42:54,23.3,23.2,19.4,17.4,632990,13.316666666666668,1.0,32.0,38.431,35.0,3.5869999999999997,0.0,73.0,0.0,954.2083333333334,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-15.833166666666665,114103.10666666667,0.3365,20.708666666666666,0.08,1272.0,35.70623,51.26722,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:43:00,21.2,21.2,19.3,17.9,647970,13.299999999999999,1.0,32.0,38.431,35.166666666666664,3.5461666666666667,0.0,73.0,0.0,947.6666666666666,14.5,647.5,3.0,24.0,13.0,12426.015999999998,-15.8645,116114.46633333333,0.3348333333333333,20.656333333333333,0.08,1272.0,35.70623,51.267212,12.0,270.0,0.0,0.0,0.0
2024-11-18 15:43:06,25.3,24.7,18.8,17.7,636610,13.350000000000001,1.0,32.0,38.431,35.166666666666664,3.5765,0.0,73.0,0.0,955.2916666666666,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-15.8335,118134.08583333333,0.339,20.646,0.08,1272.0,35.706234,51.267216,12.0,45.0,0.523598775598299,0.0,0.0
2024-11-18 15:43:12,20.7,20.7,19.6,17.7,653250,13.316666666666668,1.0,32.0,38.431,35.0,3.542666666666667,0.0,73.0,0.0,955.2083333333334,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-16.020666666666667,120163.55983333332,0.336,20.656333333333333,0.08,1272.0,35.706236,51.26722,12.0,45.0,-0.2617993877991495,0.0,0.0
2024-11-18 15:43:18,21.5,21.5,19.0,17.9,653150,13.333333333333334,1.0,32.0,38.431,35.0,3.5433333333333334,0.0,73.0,0.0,955.4166666666666,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-16.75016666666667,122175.75533333333,0.3345,20.646,0.08,1272.0,35.70624,51.26722,12.0,0.0,0.0,0.0,0.0
2024-11-18 15:43:24,20.2,20.2,19.0,18.2,664460,13.316666666666668,1.0,32.0,38.431,35.166666666666664,3.5115,0.0,73.0,0.0,948.3333333333334,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-16.12516666666667,124186.41933333334,0.33416666666666667,20.708666666666666,0.08,1296.5,35.706242,51.26722,12.0,0.0,0.0,0.0,0.0
2024-11-18 15:43:30,26.3,25.7,19.8,18.5,667830,13.333333333333334,1.0,32.0,38.431,35.166666666666664,3.5341666666666662,0.0,73.0,0.0,950.9166666666666,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-15.9895,126192.92216666666,0.3358333333333334,20.666833333333333,0.08,1321.0,35.70624350000001,51.267227,12.0,45.0,0.0,0.0,0.0
2024-11-18 15:43:36,24.8,24.8,21.2,19.1,687450,13.333333333333334,1.0,32.0,38.431,35.166666666666664,3.564833333333333,0.0,73.0,0.0,947.2083333333334,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-15.958166666666665,128204.69533333334,0.3376666666666667,20.677333333333333,0.08,1320.0,35.706245,51.267231,12.0,45.0,0.2617993877991495,0.0,0.0
2024-11-18 15:43:42,20.4,20.4,18.9,17.7,641290,13.300000000000002,1.0,32.0,38.431,35.0,3.5391666666666666,0.0,73.0,0.0,953.2916666666666,14.5,648.0,3.0,24.0,13.0,12426.015999999998,-15.343666666666666,130226.09116666667,0.3373333333333333,20.63533333333333,0.08,1319.5,35.706245,51.267235,12.0,90.0,0.0,0.0,0.0
2024-11-18 15:43:48,22.1,22.1,19.7,17.9,640730,13.283333333333333,1.0,32.0,38.431,35.166666666666664,3.576833333333333,0.0,73.0,0.0,957.5416666666666,14.5,650.0,3.0,24.0,13.0,12426.015999999998,-16.8645,132246.38016666667,0.3353333333333333,20.6355,0.08,1318.0,35.70624350000001,51.267246,12.0,135.0,0.2617993877991495,0.0,0.0
2024-11-18 15:43:54,20.4,20.4,18.7,17.8,649930,13.283333333333333,1.0,32.0,38.431,35.333333333333336,3.5336666666666665,0.0,73.0,0.0,945.8333333333334,14.5,649.0,3.0,24.0,13.0,12426.015999999998,-15.2605,134257.41933333332,0.33349999999999996,20.67716666666667,0.08,1317.0,35.70624,51.267246,12.0,180.0,0.0,0.0,0.0
2024-11-18 15:44:00,22.5,22.5,19.4,18.0,656220,13.300000000000002,1.0,32.0,38.431,35.0,3.5526666666666666,0.0,73.0,0.0,963.2083333333334,14.5,649.5,3.0,24.0,13.0,12426.015999999998,-16.729166666666668,136285.27066666668,0.3336666666666667,20.604,0.08,1317.0,35.706232,51.267235,12.0,212.93999999999997,0.0,0.0,0.0
